Epoch	loss
Epoch: 0	total: 46058.891741	BCE: 46058.567522	KLD: 0.064653	KLD_var: 0.000104
Epoch: 1	total: 37507.693917	BCE: 36026.187500	KLD: 68.980599	KLD_var: 227.320675
Epoch: 2	total: 29391.023996	BCE: 29363.188337	KLD: 5.415235	KLD_var: 0.151922
Epoch: 3	total: 28422.701172	BCE: 28420.145089	KLD: 0.510148	KLD_var: 0.001118
Epoch: 4	total: 28261.660156	BCE: 28257.429967	KLD: 0.842914	KLD_var: 0.003036
Epoch: 5	total: 25846.344029	BCE: 25805.487444	KLD: 7.321976	KLD_var: 0.849419
Epoch: 6	total: 22414.732143	BCE: 21935.448382	KLD: 64.210997	KLD_var: 31.645723
Epoch: 7	total: 20637.195033	BCE: 19856.290039	KLD: 113.440999	KLD_var: 42.740037
Epoch: 8	total: 20196.838588	BCE: 19844.435686	KLD: 65.290163	KLD_var: 5.190484
Epoch: 9	total: 19746.507812	BCE: 19483.121373	KLD: 44.335908	KLD_var: 8.341323
Epoch: 10	total: 19384.183036	BCE: 19205.089007	KLD: 28.540039	KLD_var: 7.278707
Epoch: 11	total: 19317.542411	BCE: 19154.563756	KLD: 25.436456	KLD_var: 7.159263
Epoch: 12	total: 19120.494280	BCE: 18989.240653	KLD: 20.910564	KLD_var: 5.340111
Epoch: 13	total: 19229.773158	BCE: 19118.063198	KLD: 17.887241	KLD_var: 4.454784
Epoch: 14	total: 19235.050363	BCE: 19119.155413	KLD: 18.166316	KLD_var: 5.012634
Epoch: 15	total: 18801.487165	BCE: 18670.717355	KLD: 19.507087	KLD_var: 6.646856
Epoch: 16	total: 18597.863281	BCE: 18472.095982	KLD: 18.800327	KLD_var: 6.353126
Epoch: 17	total: 18784.493443	BCE: 18668.396484	KLD: 17.775942	KLD_var: 5.443411
Epoch: 18	total: 18564.209263	BCE: 18459.624023	KLD: 16.392193	KLD_var: 4.524879
Epoch: 19	total: 18783.267020	BCE: 18689.794503	KLD: 15.004747	KLD_var: 3.689731
Epoch: 20	total: 18460.523158	BCE: 18372.549944	KLD: 14.368527	KLD_var: 3.226056
Epoch: 21	total: 18498.778460	BCE: 18411.701172	KLD: 14.316361	KLD_var: 3.099081
Epoch: 22	total: 18278.154855	BCE: 18195.367467	KLD: 13.856824	KLD_var: 2.700627
Epoch: 23	total: 18273.529297	BCE: 18190.528878	KLD: 14.048034	KLD_var: 2.552035
Epoch: 24	total: 17732.386440	BCE: 17651.421038	KLD: 13.883335	KLD_var: 2.309812
Epoch: 25	total: 17284.261300	BCE: 17202.062081	KLD: 14.435658	KLD_var: 2.004253
Epoch: 26	total: 17259.185965	BCE: 17165.917550	KLD: 16.572022	KLD_var: 2.081720
Epoch: 27	total: 17345.753767	BCE: 17254.619001	KLD: 16.432898	KLD_var: 1.794087
Epoch: 28	total: 17276.434570	BCE: 17190.549944	KLD: 15.628795	KLD_var: 1.548173
Epoch: 29	total: 17115.381417	BCE: 17021.811523	KLD: 16.950110	KLD_var: 1.763843
Epoch: 30	total: 16806.470006	BCE: 16713.254325	KLD: 17.112716	KLD_var: 1.530393
Epoch: 31	total: 17287.141881	BCE: 17192.497210	KLD: 17.545106	KLD_var: 1.383796
Epoch: 32	total: 16878.721959	BCE: 16783.126674	KLD: 17.771353	KLD_var: 1.347698
Epoch: 33	total: 16751.994699	BCE: 16658.887556	KLD: 17.440964	KLD_var: 1.180510
Epoch: 34	total: 16841.952706	BCE: 16749.424944	KLD: 17.487558	KLD_var: 1.017974
Epoch: 35	total: 16686.104353	BCE: 16583.957868	KLD: 19.439216	KLD_var: 0.990056
Epoch: 36	total: 16711.484515	BCE: 16603.594308	KLD: 20.457632	KLD_var: 1.120452
Epoch: 37	total: 16720.991071	BCE: 16619.098772	KLD: 19.435857	KLD_var: 0.942624
